1548714900	1.0
2551313612	1.0
fabaceae	1.0
gregmercer1	1.0
pppatticake	1.0
1040447646	0.8
1046114347	0.8
1080941352	0.8
109854452	0.8
110363115	0.8
115094250	0.8
116960062	0.8
117254605	0.8
117983479	0.8
1186457310	0.8
12004852	0.8
1219480375	0.8
1253275021	0.8
126223865	0.8
1275149060	0.8
1282197158	0.8
1289848416	0.8
1290162984	0.8
129281932	0.8
130794511	0.8
1330404805	0.8
133546344	0.8
133743369	0.8
134249298	0.8
1363580378	0.8
136815044	0.8
1374717445	0.8
1383306206	0.8
1410601014	0.8
146297323	0.8
1517839669	0.8
153876973	0.8
156588647	0.8
160273215	0.8
1604464490	0.8
1613003676	0.8
16672561	0.8
17197159	0.8
17659636	0.8
188773079	0.8
1912521912	0.8
19129405	0.8
1934770050	0.8
1934992172	0.8
1957948550	0.8
1963664575	0.8
1969699820	0.8
199875709	0.8
19dolphin39	0.8
21043723	0.8
2177428656	0.8
2181626861	0.8
21932745	0.8
2198820559	0.8
2218531554	0.8
2229483438	0.8
2233463637	0.8
2233635295	0.8
23303643	0.8
2334282788	0.8
2347719997	0.8
2352090426	0.8
2353974979	0.8
2359028480	0.8
2377421917	0.8
2396615286	0.8
2400901568	0.8
241776425	0.8
246082925	0.8
2466371303	0.8
2491817137	0.8
2509208545	0.8
2568992936	0.8
26015031	0.8
26070572	0.8
2608956567	0.8
2651777845	0.8
267884847	0.8
2722386929	0.8
27234909	0.8
272642804	0.8
272986795	0.8
2743731783	0.8
27446191	0.8
2746229537	0.8
2749016354	0.8
2793276151	0.8
2800648561	0.8
2838283974	0.8
28578888	0.8
2881785430	0.8
2893216836	0.8
2901817365	0.8
2946745916	0.8
2949176343	0.8
2996772688	0.8
2b_painfree	0.8
2sense2	0.8
3056468552	0.8
3069923951	0.8
3075776587	0.8
312248392	0.8
315413807	0.8
3161861207	0.8
318073012	0.8
3181476694	0.8
3186934534	0.8
326892463	0.8
32921077	0.8
3296001394	0.8
346656479	0.8
355028519	0.8
378844127	0.8
388479343	0.8
390696780	0.8
423985664	0.8
444283883	0.8
446727989	0.8
45446985	0.8
47491845	0.8
484399952	0.8
484792469	0.8
49098949	0.8
49960203	0.8
511167564	0.8
526119734	0.8
52katydid	0.8
537052093	0.8
558152045	0.8
558251172	0.8
61279303	0.8
705299120	0.8
705564782	0.8
71439987	0.8
715052108	0.8
716823321	0.8
724445833	0.8
845669107	0.8
855298136	0.8
869049313	0.8
89468986	0.8
920161381	0.8
926383879	0.8
93111391	0.8
9367082	0.8
98976956	0.8
98cowboys	0.8
9a1e6c8a99984e2	0.8
a35362	0.8
a_resistor	0.8
abytw	0.8
actdontreact	0.8
adaptanita	0.8
advocatemikos	0.8
agiftagain	0.8
ajwottrich	0.8
akemor	0.8
albertdeascenti	0.8
aldenm3	0.8
alene721	0.8
alinatede	0.8
alwaysthinkhow	0.8
anartdecodiva	0.8
angrybuddhist68	0.8
anonclaswar	0.8
antipandemonium	0.8
aprilstearns	0.8
arhystay	0.8
arianadmichaels	0.8
arvelmauldin	0.8
askmjj	0.8
ateichner	0.8
athoughtz	0.8
augustlady241	0.8
auntbec15	0.8
auntie_n_	0.8
awelab1956	0.8
aworldoutofmind	0.8
azmoderate	0.8
b140tweet	0.8
backwardnc	0.8
