GhitaIacono	1.0
icebergfinanza	0.9901903626853482
LucianoBarraCar	0.9866755993731348
lameduck1960	0.9791052103604139
ValeMameli	0.9771998844439229
scenarieconomic	0.9710983557889454
fdragoni	0.9698573336482124
MaurizioBlondet	0.969416175962386
CriticaScient	0.9688966624667514
sarettaa7	0.9686134452888739
durezzadelviver	0.9638374076816435
marcocf69	0.9597885626274402
sabrimaggioni	0.9593850170722806
BarbaraRaval	0.9554965530651529
chiossi_manuela	0.9549867018885249
GavinoSanna1967	0.9519041960526912
oinot49	0.9498896719802058
PatriziaRametta	0.9496300219441388
Yi_Benevolence	0.9465672481786518
PaoloZenga	0.9462858098106208
maxdantoni	0.9445077020046101
vocidallestero	0.9441448898841746
petra_romano	0.9430725531976434
braveheartmmt	0.939823040632477
GiuseppePalma78	0.9392108223819129
FmMosca	0.9391582812680442
IgEnd_	0.9374616302967731
lucabattanta	0.9358102345094717
sottoinchiesta	0.9302290476806182
markorusso69	0.9299548311163096
francescatotolo	0.927598733641993
cris_cersei	0.9254863567829464
SoniaGrotto	0.9230113771465942
ItalianPolitics	0.9198066301568639
Acidelius	0.9191210487820447
ladyonorato	0.9102593831437172
C_Randieri	0.908547235265079
andreasso1951	0.8917484700584579
cicap	0.7216592342025009
DiegoFusaro	0.713031713747474
byoblu	0.6972594967121944
pbecchi	0.6863015813321435
ElioLannutti	0.6812330483929924
borghi_claudio	0.6792267291422928
IlariaBifarini	0.6709741081867147
AlbertoBagnai	0.6690933778237972
LelloEsposito5	0.6638936120984584
antonio_bordin	0.6473470375281216
gparagone	0.643823203761525
alinomilan	0.6412785834792161
GiorgiaMeloni	0.6340842915800556
Affaritaliani	0.6331856130797794
MaurizioAlba	0.6328217642637746
Iperbole_	0.628497735292614
LaVeritaWeb	0.6283350436151866
dosumma	0.6279252850707538
valy_s	0.6256229012657611
GPS_SPINATO	0.6243237739916675
FrancoCappellet	0.6230080850902964
MediasetTgcom24	0.6223854002355256
laura_ceruti	0.6217583693520167
MPenikas	0.6209975262504733
frido1962	0.6187890363643359
fanpage	0.6185915462073017
creTania_	0.6185500931468406
siceid	0.6182894823659775
MarcoMariani_IT	0.6179346798208651
LaSkilly	0.6172843403053931
dexmac221	0.6153602387183834
valigiablu	0.6152339329911131
Marco_Casellato	0.6131350548650796
giure99	0.6123397907042027
enzocasamento	0.6123230592473405
ManuelaBellipan	0.6113673522065719
BenedettaFrucci	0.6104239516896112
soemiade	0.6100239934594295
GiuliaCortese1	0.6086008636075212
CarloStagnaro	0.6084329205473329
Piu_Europa	0.6082882307930981
HORASDESIGN	0.6082441324995542
ksnt63	0.607856034552111
Miti_Vigliero	0.6062223443808981
Filippo_Casini	0.6039043034468382
_DAGOSPIA_	0.6033789994849825
l_patrizia	0.6031658858426414
SarahConnor_18	0.6027887718752508
OizaQueensday	0.6027859656369603
EnricoVerga	0.6025172412052734
micheleboldrin	0.6024037162492334
matteograndi	0.6011952394847186
mariobianchi18	0.6001108760038635
Leonardobecchet	0.5999835551715337
Emanuele_Cecala	0.5977012623765224
tossina_libera	0.5976487244589741
francofontana43	0.5963981991691958
AnnalisaChirico	0.5939387546032011
manufalcetti	0.5921602762767083
vanabeau	0.5913398954385771
colvieux	0.5894356566900893
Ariachetira	0.5849422703007296
lauraboldrini	0.5821714717143162
CarloCalenda	0.5699207382308529
vittoriozucconi	0.5565406693462362
claudiocerasa	0.5208243170729311
emmabonino	0.5146951614929766
FedeAngeli	0.5082593887555097
marattin	0.493323856157521
jacopo_iacoboni	0.48807706962904096
Deputatipd	0.4827912046706884
LaStampa	0.47445596933305395
HuffPostItalia	0.47091451685750163
meb	0.47007412804772536
NichiVendola	0.46777680792390797
graziano_delrio	0.46661607142781886
eziomauro	0.46186249556370756
ricpuglisi	0.45724976137655987
Corriere	0.45470789116131805
SenatoriPD	0.4521104373020899
civati	0.44517665249049765
ale_moretti	0.4422119044831274
sole24ore	0.4415029667090758
SkyTG24	0.42958386718195296
RaiNews	0.4293409330707933
bravimabasta	0.42576436525616124
OGiannino	0.4247302684996993
pierofassino	0.4228964146950041
Agenzia_Ansa	0.4207589983436229
maumartina	0.417638613957886
micheledisalvo	0.4134989444635362
ilfoglio_it	0.41214538787758287
SenatoStampa	0.4043411867191428
DavidPuente	0.4014809582195697
davidefaraone	0.3985283071594341
danielecina	0.397984731730912
AnnaAscani	0.39518760728215724
AndreaRomano9	0.3917774854004123
LucaBizzarri	0.3876906233723871
AndreaMarcucci	0.382926200605206
disinformatico	0.38169843596437514
Tg3web	0.38019392502808746
AlessiaMorani	0.3788603156525677
gaiatortora	0.37630841121209474
emanuelefiano	0.37445947300867644
mariolavia	0.37376622071753973
sbonaccini	0.37350403840087903
pinapic	0.37348356983794506
ilmessaggeroit	0.37331868422932574
TgLa7	0.37013935147492105
lucianocapone	0.3667139356335652
SimonaMalpezzi	0.36443741905780624
myrtamerlino	0.3597591496781455
catirafaella	0.35327292345101863
Agenzia_Italia	0.35110835304585764
Adnkronos	0.3506796552888889
fattoquotidiano	0.34991504793644823
chetempochefa	0.3488129181688743
stanzaselvaggia	0.3451990956287507
Lettera43	0.3449045588379045
davidallegranti	0.3422793010409756
Maumol	0.34207147952577543
EugenioCardi	0.34186421518340854
mara_carfagna	0.34001074150581223
Phastidio	0.3363969130532362
MedBunker	0.3348459050124627
MatteoRichetti	0.3336824245833601
butacit	0.32984051880603654
mariannamadia	0.32506479317988196
giornalettismo	0.3248060519260369
AnnaLeonardi1	0.3243894650622096
marcotravaglio	0.3240498379682279
TeresaBellanova	0.3237658843012535
andr900	0.3236242859110657
DarioBallini	0.32219494097517765
TNannicini	0.32067310492801165
ivanscalfarotto	0.3187178962352539
lercionotizie	0.3182723007928855
La7tv	0.31825915773672386
ConteZero76	0.313068177054252
PamelaFerrara	0.31305519587872405
ansa_it	0.3115545380458926
ignaziomarino	0.31011110987455526
marcocappato	0.30973050833299387
RadioRadicale	0.30930641860229063
IaconaRiccardo	0.30918535375131484
chedisagio	0.30899212801855425
carloalberto	0.3088101613260619
MonicaCirinna	0.3087938122738099
ederoclite	0.307903610669096
comeDonQuixote	0.30079686677673984
lauracesaretti1	0.29854127340971043
UNICEF_Italia	0.2985340570385862
mauriziosia	0.2973468757218472
GiampaoloGalli	0.29734012260216763
mante	0.2973011181292864
ottogattotto	0.2946980248643469
Apndp	0.2938007310810789
AlvisiConci	0.29324762034528684
